"rt"	"trial_type"	"trial_index"	"trial_index_global"	"time_elapsed"	"subject"	"condition"	"categoryALoc"	"workerId"	"trialNum"	"firstTrial"	"moveNum"	"src"	"category"	"categoryLoc"	"imageName"	"init_locationsX"	"init_locationsY"	"movesX"	"movesY"	"dropTime"	"dropCorrect"	"dropPosition"	"final_locationsX"	"final_locationsY"	"blockNum"	"responses"	"strategy"	"shapes"	"totalTimeMinutes"	"totalTimeSeconds"	"totalTrialNum"	"FourBlock"	"conditionC"	"imagePaired"
128268	"test-sort"	0	3	294179	"p415544"	"high"	"left"	"A1F1A2FXG1I6ZY"	21	1	25	"lib/images/tl_50_120.jpg"	"T"	"right"	"tl_50_120.jpg"	515	298	881	348	75044	1	"right"	881	348	2	""	"I tried to figure out cues about horizontal line placement to figure out what went where."	"I tried putting the ones with the horizontal line higher on the right."	5.72256666666667	343.354	51	4	0.5	"tl_50_120.jpg"
128268	"test-sort"	0	3	294179	"p415544"	"high"	"left"	"A1F1A2FXG1I6ZY"	22	1	26	"lib/images/tl_30_0.jpg"	"T"	"right"	"tl_30_0.jpg"	515	298	171	304	77428	0	"left"	881	348	2	""	"I tried to figure out cues about horizontal line placement to figure out what went where."	"I tried putting the ones with the horizontal line higher on the right."	5.72256666666667	343.354	52	4	0.5	"tl_30_0.jpg"
128268	"test-sort"	0	3	294179	"p415544"	"high"	"left"	"A1F1A2FXG1I6ZY"	22	0	27	"lib/images/tl_30_0.jpg"	"T"	"right"	"tl_30_0.jpg"	515	298	881	348	83186	1	"right"	881	348	2	""	"I tried to figure out cues about horizontal line placement to figure out what went where."	"I tried putting the ones with the horizontal line higher on the right."	5.72256666666667	343.354	52	4	0.5	"tl_30_0.jpg"
128268	"test-sort"	0	3	294179	"p415544"	"high"	"left"	"A1F1A2FXG1I6ZY"	23	1	28	"lib/images/tl_40_30.jpg"	"T"	"right"	"tl_40_30.jpg"	515	298	175	304	85438	0	"left"	881	348	2	""	"I tried to figure out cues about horizontal line placement to figure out what went where."	"I tried putting the ones with the horizontal line higher on the right."	5.72256666666667	343.354	53	4	0.5	"tl_40_30.jpg"
128268	"test-sort"	0	3	294179	"p415544"	"high"	"left"	"A1F1A2FXG1I6ZY"	23	0	29	"lib/images/tl_40_30.jpg"	"T"	"right"	"tl_40_30.jpg"	515	298	881	348	90271	1	"right"	881	348	2	""	"I tried to figure out cues about horizontal line placement to figure out what went where."	"I tried putting the ones with the horizontal line higher on the right."	5.72256666666667	343.354	53	4	0.5	"tl_40_30.jpg"
128268	"test-sort"	0	3	294179	"p415544"	"high"	"left"	"A1F1A2FXG1I6ZY"	24	1	30	"lib/images/tl_20_0.jpg"	"T"	"right"	"tl_20_0.jpg"	515	298	175	324	92672	0	"left"	881	348	2	""	"I tried to figure out cues about horizontal line placement to figure out what went where."	"I tried putting the ones with the horizontal line higher on the right."	5.72256666666667	343.354	54	4	0.5	"tl_20_0.jpg"
128268	"test-sort"	0	3	294179	"p415544"	"high"	"left"	"A1F1A2FXG1I6ZY"	24	0	31	"lib/images/tl_20_0.jpg"	"T"	"right"	"tl_20_0.jpg"	515	298	881	348	98320	1	"right"	881	348	2	""	"I tried to figure out cues about horizontal line placement to figure out what went where."	"I tried putting the ones with the horizontal line higher on the right."	5.72256666666667	343.354	54	4	0.5	"tl_20_0.jpg"
128268	"test-sort"	0	3	294179	"p415544"	"high"	"left"	"A1F1A2FXG1I6ZY"	25	1	32	"lib/images/tl_50_60.jpg"	"T"	"right"	"tl_50_60.jpg"	515	298	881	348	100978	1	"right"	881	348	2	""	"I tried to figure out cues about horizontal line placement to figure out what went where."	"I tried putting the ones with the horizontal line higher on the right."	5.72256666666667	343.354	55	4	0.5	"tl_50_60.jpg"
128268	"test-sort"	0	3	294179	"p415544"	"high"	"left"	"A1F1A2FXG1I6ZY"	26	1	33	"lib/images/tl_50_0.jpg"	"T"	"right"	"tl_50_0.jpg"	515	298	881	348	104039	1	"right"	881	348	2	""	"I tried to figure out cues about horizontal line placement to figure out what went where."	"I tried putting the ones with the horizontal line higher on the right."	5.72256666666667	343.354	56	4	0.5	"tl_50_0.jpg"
128268	"test-sort"	0	3	294179	"p415544"	"high"	"left"	"A1F1A2FXG1I6ZY"	27	1	34	"lib/images/tl_0_120.jpg"	"L"	"left"	"tl_0_120.jpg"	515	298	149	348	106549	1	"left"	149	348	2	""	"I tried to figure out cues about horizontal line placement to figure out what went where."	"I tried putting the ones with the horizontal line higher on the right."	5.72256666666667	343.354	57	4	0.5	"tl_0_120.jpg"
128268	"test-sort"	0	3	294179	"p415544"	"high"	"left"	"A1F1A2FXG1I6ZY"	28	1	35	"lib/images/tl_10_90.jpg"	"L"	"left"	"tl_10_90.jpg"	515	298	149	348	111262	1	"left"	149	348	2	""	"I tried to figure out cues about horizontal line placement to figure out what went where."	"I tried putting the ones with the horizontal line higher on the right."	5.72256666666667	343.354	58	4	0.5	"tl_10_90.jpg"
128268	"test-sort"	0	3	294179	"p415544"	"high"	"left"	"A1F1A2FXG1I6ZY"	29	1	36	"lib/images/tl_0_30.jpg"	"L"	"left"	"tl_0_30.jpg"	515	298	823	347	113544	0	"right"	149	348	2	""	"I tried to figure out cues about horizontal line placement to figure out what went where."	"I tried putting the ones with the horizontal line higher on the right."	5.72256666666667	343.354	59	4	0.5	"tl_0_30.jpg"
128268	"test-sort"	0	3	294179	"p415544"	"high"	"left"	"A1F1A2FXG1I6ZY"	29	0	37	"lib/images/tl_0_30.jpg"	"L"	"left"	"tl_0_30.jpg"	515	298	149	348	118323	1	"left"	149	348	2	""	"I tried to figure out cues about horizontal line placement to figure out what went where."	"I tried putting the ones with the horizontal line higher on the right."	5.72256666666667	343.354	59	4	0.5	"tl_0_30.jpg"
128268	"test-sort"	0	3	294179	"p415544"	"high"	"left"	"A1F1A2FXG1I6ZY"	30	1	38	"lib/images/tl_30_60.jpg"	"T"	"right"	"tl_30_60.jpg"	515	298	251	347	120980	0	"left"	881	348	2	""	"I tried to figure out cues about horizontal line placement to figure out what went where."	"I tried putting the ones with the horizontal line higher on the right."	5.72256666666667	343.354	60	4	0.5	"tl_30_60.jpg"
128268	"test-sort"	0	3	294179	"p415544"	"high"	"left"	"A1F1A2FXG1I6ZY"	30	0	39	"lib/images/tl_30_60.jpg"	"T"	"right"	"tl_30_60.jpg"	515	298	881	348	125767	1	"right"	881	348	2	""	"I tried to figure out cues about horizontal line placement to figure out what went where."	"I tried putting the ones with the horizontal line higher on the right."	5.72256666666667	343.354	60	4	0.5	"tl_30_60.jpg"
284479	"test-sort"	0	1	286783	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	1	1	1	"lib/images/tl_30_120.jpg"	"L"	"left"	"tl_30_120.jpg"	515	298	149	348	4793	1	"left"	149	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	1	1	0.5	"tl_30_120.jpg"
284479	"test-sort"	0	1	286783	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	2	1	2	"lib/images/tl_0_90.jpg"	"L"	"left"	"tl_0_90.jpg"	515	298	149	348	7858	1	"left"	149	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	2	1	0.5	"tl_0_90.jpg"
284479	"test-sort"	0	1	286783	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	3	1	3	"lib/images/tl_40_150.jpg"	"L"	"left"	"tl_40_150.jpg"	515	298	891	365	10589	0	"right"	149	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	3	1	0.5	"tl_40_150.jpg"
284479	"test-sort"	0	1	286783	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	3	0	4	"lib/images/tl_40_150.jpg"	"L"	"left"	"tl_40_150.jpg"	515	298	149	348	17266	1	"left"	149	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	3	1	0.5	"tl_40_150.jpg"
284479	"test-sort"	0	1	286783	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	4	1	5	"lib/images/tl_0_30.jpg"	"L"	"left"	"tl_0_30.jpg"	515	298	881	377	20714	0	"right"	149	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	4	1	0.5	"tl_0_30.jpg"
284479	"test-sort"	0	1	286783	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	4	0	6	"lib/images/tl_0_30.jpg"	"L"	"left"	"tl_0_30.jpg"	515	298	149	348	39006	1	"left"	149	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	4	1	0.5	"tl_0_30.jpg"
284479	"test-sort"	0	1	286783	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	5	1	7	"lib/images/tl_20_30.jpg"	"T"	"right"	"tl_20_30.jpg"	515	298	71	341	41656	0	"left"	881	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	5	1	0.5	"tl_20_30.jpg"
284479	"test-sort"	0	1	286783	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	5	0	8	"lib/images/tl_20_30.jpg"	"T"	"right"	"tl_20_30.jpg"	515	298	881	348	58267	1	"right"	881	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	5	1	0.5	"tl_20_30.jpg"
284479	"test-sort"	0	1	286783	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	6	1	9	"lib/images/tl_50_0.jpg"	"T"	"right"	"tl_50_0.jpg"	515	298	100	388	61612	0	"left"	881	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	6	1	0.5	"tl_50_0.jpg"
284479	"test-sort"	0	1	286783	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	6	0	10	"lib/images/tl_50_0.jpg"	"T"	"right"	"tl_50_0.jpg"	515	298	881	348	74195	1	"right"	881	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	6	1	0.5	"tl_50_0.jpg"
284479	"test-sort"	0	1	286783	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	7	1	11	"lib/images/tl_50_30.jpg"	"T"	"right"	"tl_50_30.jpg"	515	298	881	348	77637	1	"right"	881	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	7	1	0.5	"tl_50_30.jpg"
284479	"test-sort"	0	1	286783	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	8	1	12	"lib/images/tl_50_60.jpg"	"T"	"right"	"tl_50_60.jpg"	515	298	53	383	85348	0	"left"	881	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	8	1	0.5	"tl_50_60.jpg"
284479	"test-sort"	0	1	286783	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	8	0	13	"lib/images/tl_50_60.jpg"	"T"	"right"	"tl_50_60.jpg"	515	298	881	348	92750	1	"right"	881	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	8	1	0.5	"tl_50_60.jpg"
284479	"test-sort"	0	1	286783	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	9	1	14	"lib/images/tl_20_0.jpg"	"T"	"right"	"tl_20_0.jpg"	515	298	881	348	97184	1	"right"	881	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	9	1	0.5	"tl_20_0.jpg"
284479	"test-sort"	0	1	286783	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	10	1	15	"lib/images/tl_30_30.jpg"	"T"	"right"	"tl_30_30.jpg"	515	298	881	348	99975	1	"right"	881	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	10	1	0.5	"tl_30_30.jpg"
284479	"test-sort"	0	1	286783	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	11	1	16	"lib/images/tl_30_60.jpg"	"T"	"right"	"tl_30_60.jpg"	515	298	881	348	102941	1	"right"	881	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	11	1	0.5	"tl_30_60.jpg"
284479	"test-sort"	0	1	286783	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	12	1	17	"lib/images/tl_40_60.jpg"	"T"	"right"	"tl_40_60.jpg"	515	298	881	348	108008	1	"right"	881	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	12	1	0.5	"tl_40_60.jpg"
284479	"test-sort"	0	1	286783	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	13	1	18	"lib/images/tl_10_90.jpg"	"L"	"left"	"tl_10_90.jpg"	515	298	973	324	117997	0	"right"	149	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	13	1	0.5	"tl_10_90.jpg"
284479	"test-sort"	0	1	286783	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	13	0	19	"lib/images/tl_10_90.jpg"	"L"	"left"	"tl_10_90.jpg"	515	298	917	308	127549	0	"right"	149	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	13	1	0.5	"tl_10_90.jpg"
284479	"test-sort"	0	1	286784	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	13	0	20	"lib/images/tl_10_90.jpg"	"L"	"left"	"tl_10_90.jpg"	515	298	149	348	133172	1	"left"	149	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	13	1	0.5	"tl_10_90.jpg"
284479	"test-sort"	0	1	286784	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	14	1	21	"lib/images/tl_40_30.jpg"	"T"	"right"	"tl_40_30.jpg"	515	298	881	348	164702	1	"right"	881	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	14	1	0.5	"tl_40_30.jpg"
284479	"test-sort"	0	1	286784	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	15	1	22	"lib/images/tl_10_120.jpg"	"L"	"left"	"tl_10_120.jpg"	515	298	149	348	167742	1	"left"	149	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	15	1	0.5	"tl_10_120.jpg"
284479	"test-sort"	0	1	286784	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	16	1	23	"lib/images/tl_30_150.jpg"	"L"	"left"	"tl_30_150.jpg"	515	298	149	348	199883	1	"left"	149	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	16	2	0.5	"tl_30_150.jpg"
284479	"test-sort"	0	1	286784	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	17	1	24	"lib/images/tl_20_90.jpg"	"L"	"left"	"tl_20_90.jpg"	515	298	835	360	202773	0	"right"	149	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	17	2	0.5	"tl_20_90.jpg"
284479	"test-sort"	0	1	286784	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	17	0	25	"lib/images/tl_20_90.jpg"	"L"	"left"	"tl_20_90.jpg"	515	298	149	348	208994	1	"left"	149	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	17	2	0.5	"tl_20_90.jpg"
284479	"test-sort"	0	1	286784	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	18	1	26	"lib/images/tl_30_0.jpg"	"T"	"right"	"tl_30_0.jpg"	515	298	881	348	212596	1	"right"	881	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	18	2	0.5	"tl_30_0.jpg"
284479	"test-sort"	0	1	286784	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	19	1	27	"lib/images/tl_50_120.jpg"	"T"	"right"	"tl_50_120.jpg"	515	298	196	299	215816	0	"left"	881	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	19	2	0.5	"tl_50_120.jpg"
284479	"test-sort"	0	1	286784	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	19	0	28	"lib/images/tl_50_120.jpg"	"T"	"right"	"tl_50_120.jpg"	515	298	881	348	221377	1	"right"	881	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	19	2	0.5	"tl_50_120.jpg"
284479	"test-sort"	0	1	286784	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	20	1	29	"lib/images/tl_10_150.jpg"	"L"	"left"	"tl_10_150.jpg"	515	298	782	374	224464	0	"right"	149	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	20	2	0.5	"tl_10_150.jpg"
284479	"test-sort"	0	1	286784	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	20	0	30	"lib/images/tl_10_150.jpg"	"L"	"left"	"tl_10_150.jpg"	515	298	149	348	229668	1	"left"	149	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	20	2	0.5	"tl_10_150.jpg"
284479	"test-sort"	0	1	286784	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	21	1	31	"lib/images/tl_10_0.jpg"	"T"	"right"	"tl_10_0.jpg"	515	298	881	348	232863	1	"right"	881	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	21	2	0.5	"tl_10_0.jpg"
284479	"test-sort"	0	1	286784	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	22	1	32	"lib/images/tl_0_120.jpg"	"L"	"left"	"tl_0_120.jpg"	515	298	149	348	237140	1	"left"	149	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	22	2	0.5	"tl_0_120.jpg"
284479	"test-sort"	0	1	286784	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	23	1	33	"lib/images/tl_0_60.jpg"	"L"	"left"	"tl_0_60.jpg"	515	298	149	348	241459	1	"left"	149	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	23	2	0.5	"tl_0_60.jpg"
284479	"test-sort"	0	1	286784	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	24	1	34	"lib/images/tl_20_120.jpg"	"L"	"left"	"tl_20_120.jpg"	515	298	149	348	245646	1	"left"	149	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	24	2	0.5	"tl_20_120.jpg"
284479	"test-sort"	0	1	286784	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	25	1	35	"lib/images/tl_40_0.jpg"	"T"	"right"	"tl_40_0.jpg"	515	298	881	348	248965	1	"right"	881	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	25	2	0.5	"tl_40_0.jpg"
284479	"test-sort"	0	1	286784	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	26	1	36	"lib/images/tl_0_150.jpg"	"L"	"left"	"tl_0_150.jpg"	515	298	832	379	251937	0	"right"	149	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	26	2	0.5	"tl_0_150.jpg"
284479	"test-sort"	0	1	286784	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	26	0	37	"lib/images/tl_0_150.jpg"	"L"	"left"	"tl_0_150.jpg"	515	298	149	348	257969	1	"left"	149	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	26	2	0.5	"tl_0_150.jpg"
284479	"test-sort"	0	1	286784	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	27	1	38	"lib/images/tl_40_90.jpg"	"T"	"right"	"tl_40_90.jpg"	515	298	881	348	261206	1	"right"	881	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	27	2	0.5	"tl_40_90.jpg"
284479	"test-sort"	0	1	286784	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	28	1	39	"lib/images/tl_10_60.jpg"	"L"	"left"	"tl_10_60.jpg"	515	298	149	348	264630	1	"left"	149	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	28	2	0.5	"tl_10_60.jpg"
284479	"test-sort"	0	1	286784	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	29	1	40	"lib/images/tl_20_150.jpg"	"L"	"left"	"tl_20_150.jpg"	515	298	834	333	267826	0	"right"	149	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	29	2	0.5	"tl_20_150.jpg"
284479	"test-sort"	0	1	286784	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	29	0	41	"lib/images/tl_20_150.jpg"	"L"	"left"	"tl_20_150.jpg"	515	298	797	387	273413	0	"right"	149	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	29	2	0.5	"tl_20_150.jpg"
284479	"test-sort"	0	1	286784	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	29	0	42	"lib/images/tl_20_150.jpg"	"L"	"left"	"tl_20_150.jpg"	515	298	149	348	278522	1	"left"	149	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	29	2	0.5	"tl_20_150.jpg"
284479	"test-sort"	0	1	286784	"p583653"	"high"	"left"	"A11UBOE8N877JJ"	30	1	43	"lib/images/tl_50_90.jpg"	"T"	"right"	"tl_50_90.jpg"	515	298	881	348	281976	1	"right"	881	348	1	""	"I looked for patterns"	"category A was more \L\ shaped, B's were usually crosses."	12.0519333333333	723.116	30	2	0.5	"tl_50_90.jpg"
